암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,거북이한의원,93,한의원,350000,전북,350100,군산시,나운동,54139,"전북특별자치도 군산시 하나운로 37, 2층 (나운동)",063-465-3423,,1995-10-11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7002147,35.9622831
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,건강돌봄한의원,93,한의원,350000,전북,350402,전주덕진구,송천동1가,54830,"전북특별자치도 전주시 덕진구 두간5길 9, 2층 (송천동1가)",063-716-9544,,2022-07-28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1181477,35.864527
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,건강의원,31,의원,350000,전북,350001,고창군,무장면,56455,"전북특별자치도 고창군 무장면 무장읍성길 4-3, (무장면)",063-563-6500,,2010-08-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.5609177,35.4152019
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,건강제일의원,31,의원,350000,전북,350600,김제시,요촌동,54385,"전북특별자치도 김제시 남북로 235, (요촌동)",063-548-7771,,1998-05-11,2,0,0,0,2,0,0,0,0,0,0,0,0,0,126.883491,35.8049236
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,건강치과의원,51,치과의원,350000,전북,350600,김제시,검산동,54398,"전북특별자치도 김제시 금성로 113, (검산동)",063-543-2875,,1993-10-08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9023397,35.8002149
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,건강플러스내과의원,31,의원,350000,전북,350300,익산시,부송동,54562,"전북특별자치도 익산시 부송1로 47, (부송동)",063-834-7582,,2004-05-07,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9872888,35.9575268
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,건강한치과의원,51,치과의원,350000,전북,350401,전주완산구,서신동,54951,"전북특별자치도 전주시 완산구 당산로 42, 3층 (서신동)",063-253-0075,,2016-10-11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1128687,35.8320083
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQzIyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,건강한치과의원,51,치과의원,350000,전북,350300,익산시,영등동,54641,"전북특별자치도 익산시 동서로43길 34, (영등동)",063-831-5759,,1992-05-07,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.9759653,35.9540126
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,건강한치아건치과의원,51,치과의원,350000,전북,350100,군산시,산북동,54164,"전북특별자치도 군산시 동아로 153, 202호 (산북동)",063-452-2875,,2003-07-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.684145,35.9687515
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,건당건한의원,93,한의원,350000,전북,350401,전주완산구,서신동,54950,"전북특별자치도 전주시 완산구 당산로 102, 2층 (서신동)",,,2024-08-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.119657,35.8319816
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,건지보건진료소,73,보건진료소,350000,전북,350200,남원시,인월면,55714,"전북특별자치도 남원시 인월면 유곡로 394-5, (건지보건진료소)",063-626-5745,,1985-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6198816,35.4935938
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz,건지이비인후과의원,31,의원,350000,전북,350402,전주덕진구,호성동1가,54905,"전북특별자치도 전주시 덕진구 소리로 192, 2층 (호성동1가)",063-242-4600,,2019-11-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1530395,35.8579023
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,격포진료소,73,보건진료소,350000,전북,350005,부안군,변산면,56337,"전북특별자치도 부안군 변산면 격포로 250, (변산면)",063-583-3332,,1983-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.474267,35.6198999
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,격포치과의원,51,치과의원,350000,전북,350005,부안군,변산면,56337,"전북특별자치도 부안군 변산면 격포로 150, 150",063-581-2275,,2012-10-29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.4738095,35.6282783
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,격포한의원,93,한의원,350000,전북,350005,부안군,변산면,56337,"전북특별자치도 부안군 변산면 격포로 154, (변산면)",063-583-3375,,2016-01-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.4735296,35.628148
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz,경찰공제회전주의원,31,의원,350000,전북,350402,전주덕진구,여의동,54856,"전북특별자치도 전주시 덕진구 팔복로 359, (여의동)",063-212-2720,,1987-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0701248,35.8626926
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,경천보건지소,72,보건지소,350000,전북,350008,완주군,경천면,55302,"전북특별자치도 완주군 경천면 대둔산로 254, (경천보건지소)",063-290-3184,,1989-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2522317,36.0218405
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,경희365한의원,93,한의원,350000,전북,350100,군산시,수송동,54091,"전북특별자치도 군산시 수송동로 53, 2-3층 (수송동)",063-465-1008,,2016-03-24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7194194,35.9642822
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,경희굿모닝한의원,93,한의원,350000,전북,350401,전주완산구,효자동1가,55080,"전북특별자치도 전주시 완산구 효자천변2길 7, 굿모닝빌딩 2층 204호 (효자동1가)",063-224-8899,,2020-08-28,2,0,0,0,0,0,0,0,0,2,0,0,0,0,127.1140101,35.8054266
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,경희다솔한의원,93,한의원,350000,전북,350401,전주완산구,효자동1가,55094,"전북특별자치도 전주시 완산구 용머리로 166, (효자동1가)",063-224-5678,,1993-05-03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,경희대범한의원,93,한의원,350000,전북,350401,전주완산구,삼천동1가,55085,"전북특별자치도 전주시 완산구 용리로 37, 완산자동차용품할인매장 2층 (삼천동1가)",,,2022-01-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1138311,35.7988542
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,경희종일 한의원,93,한의원,350000,전북,350001,고창군,고창읍,56432,"전북특별자치도 고창군 고창읍 보릿골로 108, (고창읍)",063-562-0175,,2012-04-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.6957095,35.4348272
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQzIyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,경희한의원,93,한의원,350000,전북,350402,전주덕진구,인후동2가,55001,"전북특별자치도 전주시 덕진구 안덕원로 158, (인후동2가)",063-272-6666,,1985-05-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1455828,35.8330914
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz,경희한의원,93,한의원,350000,전북,350008,완주군,삼례읍,55340,"전북특별자치도 완주군 삼례읍 동학로 48-1, 경희한의원",063-291-5615,,1998-05-06,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.0742213,35.9120991
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjEwMDIjNjEjJDEjJDQjJDgz,경희한의원,93,한의원,350000,전북,350001,고창군,고창읍,56432,"전북특별자치도 고창군 고창읍 중앙로 206, (고창읍)",063-563-3000,,2012-03-27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.6980057,35.4349818
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,경희한의원,93,한의원,350000,전북,350300,익산시,인화동2가,54605,"전북특별자치도 익산시 서동로 31, 301동 (203,204)호 (인화동2가)",063-841-1644,,1983-04-08,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9564598,35.930725
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,경희혜원한의원,93,한의원,350000,전북,350100,군산시,나운동,54139,"전북특별자치도 군산시 하나운로 77, 아리따움 2층 (나운동)",063-465-6300,,2018-07-05,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7023195,35.9653533
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,계화보건지소,72,보건지소,350000,전북,350005,부안군,계화면,56301,"전북특별자치도 부안군 계화면 간재로 405, 405",063-583-2237,,1985-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.698025,35.761717
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,계화진료소,73,보건진료소,350000,전북,350005,부안군,계화면,56300,"전북특별자치도 부안군 계화면 계화4길 73, 73",063-582-1921,,1982-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6376426,35.7841813
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,고광호한의원,93,한의원,350000,전북,350402,전주덕진구,송천동1가,54836,"전북특별자치도 전주시 덕진구 송천중앙로 150, (송천동1가)",063-277-5337,,1988-05-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1216439,35.8602377
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,고래치과의원,51,치과의원,350000,전북,350300,익산시,동산동,54610,"전북특별자치도 익산시 동천로7길 59, 비사벌아파트 111동 205호 (동산동)",063-853-2828,,2019-04-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,126.9673966,35.9336484
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,고려가정의학과의원,31,의원,350000,전북,350008,완주군,이서면,55366,"전북특별자치도 완주군 이서면 이서로 59, (이서면)",063-221-7525,,2005-08-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0230454,35.8203971
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,고려가정의학과의원,31,의원,350000,전북,350008,완주군,봉동읍,55326,"전북특별자치도 완주군 봉동읍 봉동로 145, (봉동읍)",063-261-7233,,2004-05-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1680594,35.938103
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,고려내과의원,31,의원,350000,전북,350402,전주덕진구,진북동,54928,"전북특별자치도 전주시 덕진구 안덕원로 139, (진북동)",063-254-1122,,1994-02-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1437614,35.8321811
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz,고려내과의원,31,의원,350000,전북,350300,익산시,어양동,54553,"전북특별자치도 익산시 하나로 432, (어양동)",063-836-0121,,2007-02-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9820255,35.959005
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,고려마취통증의학과의원,31,의원,350000,전북,350402,전주덕진구,인후동2가,54917,"전북특별자치도 전주시 덕진구 백제대로 686, (인후동2가)",063-285-8875,,2005-05-25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1442301,35.8437749
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,고려마취통증의학과의원,31,의원,350000,전북,350200,남원시,쌍교동,55775,"전북특별자치도 남원시 남문로 448, (쌍교동)",063-633-7585,,2004-01-12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3803235,35.4061912
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,고려신경외과의원,31,의원,350000,전북,350500,정읍시,수성동,56161,"전북특별자치도 정읍시 중앙1길 39, (수성동)",063-532-1414,,2003-03-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8512748,35.5694245
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,고려신경외과의원,31,의원,350000,전북,350600,김제시,요촌동,54385,"전북특별자치도 김제시 남북로 205, (요촌동)",063-545-7600,,2007-01-18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8843373,35.8023402
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,고려의원,31,의원,350000,전북,350004,무주군,무주읍,55508,"전북특별자치도 무주군 무주읍 단천로 37, 37",,,2014-03-28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.6563147,36.006182
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzQxIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz,고려이비인후과의원,31,의원,350000,전북,350300,익산시,어양동,54553,"전북특별자치도 익산시 하나로 434, 2층 (어양동)",063-831-0075,,2003-04-29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.9819046,35.9592371
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQzNjEyMjIjODEjJDEjJDIjJDgz,고려정형외과의원,31,의원,350000,전북,350005,부안군,부안읍,56315,"전북특별자치도 부안군 부안읍 석정로 225, 225",063-583-8004,,2002-06-03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7376566,35.725552
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,고려정형외과의원,31,의원,350000,전북,350200,남원시,죽항동,55772,"전북특별자치도 남원시 용성로 100, (죽항동)",063-634-5119,,2005-04-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3874998,35.4090762
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,고려치과의원,51,치과의원,350000,전북,350402,전주덕진구,산정동,54915,"전북특별자치도 전주시 덕진구 안덕원로 373, 2층 (산정동)",063-287-7528,,2016-11-22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1673623,35.8396138
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,고려튼튼마취통증의학과의원,31,의원,350000,전북,350500,정읍시,수성동,56163,"전북특별자치도 정읍시 우암로 33, (수성동)",063-531-7501,,2020-07-10,3,1,0,0,2,0,0,0,0,0,0,0,0,0,126.8546753,35.5665664
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,고려한의원,93,한의원,350000,전북,350100,군산시,나운동,54140,"전북특별자치도 군산시 하나운로 76, 2층 (나운동)",063-467-6300,,1988-11-01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.7025441,35.9649781
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,고산가정의학과의원,31,의원,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 읍내4길 8, 1층",063-261-7588,,2003-06-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.207235,35.9741521
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,고산보건지소,72,보건지소,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 고산로 69-13, (고산면)",063-290-3144,,1967-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2052663,35.9765012
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,고산성모의원,31,의원,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 읍내2길 9, (고산면)",063-261-7511,,2002-03-29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.2067397,35.9741889
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,고산한결치과의원,51,치과의원,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 고산로 88, (고산면)",063-263-7528,,2008-09-23,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.2064675,35.9748405
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,고산한의원,93,한의원,350000,전북,350008,완주군,고산면,55311,"전북특별자치도 완주군 고산면 읍내2길 4, (고산면)",063-262-5055,,1996-04-19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.2064532,35.974626
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz,고상준안과의원,31,의원,350000,전북,350100,군산시,조촌동,54072,"전북특별자치도 군산시 궁포3로 5, 301,302,303호 (조촌동)",063-446-1616,,2021-12-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7410803,35.97607
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz,고운미소치과의원,51,치과의원,350000,전북,350401,전주완산구,중앙동2가,55038,"전북특별자치도 전주시 완산구 충경로 38, (중앙동2가, 서석빌딩)",063-286-2875,http://www.dent4u.com/,1992-01-30,3,0,0,0,0,1,0,0,2,0,0,0,0,0,127.1434633,35.8172959
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,고운얼굴의원,31,의원,350000,전북,350401,전주완산구,효자동2가,54966,"전북특별자치도 전주시 완산구 우전로 260, (효자동2가, 세움 펠리피아 오피스텔)",063-714-2400,,2013-12-04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.102277,35.8177646
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ4OSQyNjEyMjIjODEjJDEjJDYjJDgz,고운이치과의원,51,치과의원,350000,전북,350100,군산시,나운동,54132,"전북특별자치도 군산시 나운로 48, 현대한의원 5층 (나운동)",063-461-6000,,2018-10-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,126.7013498,35.9682635
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkMzgxNzAyIzMxIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,고운재한의원,93,한의원,350000,전북,350300,익산시,영등동,54628,"전북특별자치도 익산시 고봉로 158, 1층 (영등동, 하이트클래스동부점)",063-833-5075,,2000-09-25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,126.9667584,35.9464551
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,고웰치과의원,51,치과의원,350000,전북,350401,전주완산구,효자동3가,54963,"전북특별자치도 전주시 완산구 효자로 167, 4층 (효자동3가)",063-282-8275,https://gowelldental.co.kr,2024-01-24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1037509,35.8193869
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,고은미래의원,31,의원,350000,전북,350402,전주덕진구,인후동1가,55024,"전북특별자치도 전주시 덕진구 아중로 149, 2층 (인후동1가)",063-246-7753,,2008-06-02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.165884,35.8262788
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,고은미래의원,31,의원,350000,전북,350100,군산시,수송동,54100,"전북특별자치도 군산시 수송안길 35, 3층 (수송동)",063-461-7755,http://www.skin-utopia.com,2009-03-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.7167176,35.9626796
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,고은미래의원,31,의원,350000,전북,350500,정읍시,연지동,56158,"전북특별자치도 정읍시 중앙로 38, 3층 (연지동)",063-533-7300,,2020-09-15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,126.8459867,35.5725361
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,고은미래의원,31,의원,350000,전북,350200,남원시,왕정동,55764,"전북특별자치도 남원시 남문로 401, 2층 (왕정동)",063-772-7512,,2016-10-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.3754107,35.4067805
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxOTYxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,고은빛치과의원,51,치과의원,350000,전북,350401,전주완산구,서신동,54946,"전북특별자치도 전주시 완산구 온고을로 30-30, 2층 201호 (서신동)",063-254-2804,,2021-07-06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1198345,35.8346057
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,고은이치과의원,51,치과의원,350000,전북,350401,전주완산구,효자동3가,54956,"전북특별자치도 전주시 완산구 세내로 546, 2층 (효자동3가)",063-253-7528,,2000-04-10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.0996875,35.8340459
JDQ4MTYyMiM2MSMkMSMkNiMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,고은치과의원,51,치과의원,350000,전북,350402,전주덕진구,덕진동1가,54897,"전북특별자치도 전주시 덕진구 권삼득로 346, 3층 (덕진동1가)",063-288-2875,,2019-03-12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1250586,35.8458342
JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,고은피부과의원,31,의원,350000,전북,350401,전주완산구,서신동,54951,"전북특별자치도 전주시 완산구 당산로 54, (서신동)",063-271-5550,,1997-02-05,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1140543,35.8320043
JDQ4MTYyMiM2MSMkMSMkNiMkOTIkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,고창군고수면내창보건진료소,73,보건진료소,350000,전북,350001,고창군,고수면,56446,"전북특별자치도 고창군 고수면 내창수곡길 95-2, (고수면)",063-560-8782,,2008-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.6721354,35.3867326
